delivrables,strategies,releases
./deliverables/queens/oslosphinx.yaml, cycle-with-intermediary,queens
./deliverables/queens/searchlight-ui.yaml, cycle-with-milestones,queens
./deliverables/queens/oslo.serialization.yaml, cycle-with-intermediary,queens
./deliverables/queens/ironic-inspector.yaml, cycle-with-intermediary,queens
./deliverables/queens/os-vif.yaml, cycle-with-intermediary,queens
./deliverables/queens/networking-generic-switch.yaml, cycle-with-intermediary,queens
./deliverables/queens/python-blazarclient.yaml, cycle-with-intermediary,queens
./deliverables/queens/monasca-ceilometer.yaml, cycle-with-intermediary,queens
./deliverables/queens/python-openstackclient.yaml, cycle-with-intermediary,queens
./deliverables/queens/ceilometer.yaml, cycle-with-intermediary,queens
./deliverables/queens/devstack-plugin-container.yaml, untagged,queens
./deliverables/queens/tripleo-heat-templates.yaml, cycle-trailing,queens
./deliverables/queens/blazar-dashboard.yaml, cycle-with-intermediary,queens
./deliverables/queens/python-brick-cinderclient-ext.yaml, cycle-with-intermediary,queens
./deliverables/queens/stevedore.yaml, cycle-with-intermediary,queens
./deliverables/queens/python-watcherclient.yaml, cycle-with-intermediary,queens
./deliverables/queens/puppet-glance.yaml, cycle-trailing,queens
./deliverables/queens/python-neutronclient.yaml, cycle-with-intermediary,queens
./deliverables/queens/ironic-python-agent.yaml, cycle-with-intermediary,queens
./deliverables/queens/karbor-dashboard.yaml, cycle-with-intermediary,queens
./deliverables/queens/os-win.yaml, cycle-with-intermediary,queens
./deliverables/queens/pycadf.yaml, cycle-with-intermediary,queens
./deliverables/queens/puppet-ceilometer.yaml, cycle-trailing,queens
./deliverables/queens/ironic.yaml, cycle-with-intermediary,queens
./deliverables/queens/monasca-statsd.yaml, cycle-with-intermediary,queens
./deliverables/queens/oslo.messaging.yaml, cycle-with-intermediary,queens
./deliverables/queens/puppet-octavia.yaml, cycle-trailing,queens
./deliverables/queens/watcher.yaml, cycle-with-intermediary,queens
./deliverables/queens/oslo.versionedobjects.yaml, cycle-with-intermediary,queens
./deliverables/queens/python-karborclient.yaml, cycle-with-intermediary,queens
./deliverables/queens/puppet-qdr.yaml, cycle-trailing,queens
./deliverables/queens/aodh.yaml, cycle-with-intermediary,queens
./deliverables/queens/tacker-horizon.yaml, cycle-with-intermediary,queens
./deliverables/queens/keystone.yaml, cycle-with-milestones,queens
./deliverables/queens/puppet-oslo.yaml, cycle-trailing,queens
./deliverables/queens/paunch.yaml, cycle-with-intermediary,queens
./deliverables/queens/zaqar-ui.yaml, cycle-with-milestones,queens
./deliverables/queens/monasca-log-api.yaml, cycle-with-intermediary,queens
./deliverables/queens/neutron-dynamic-routing.yaml, cycle-with-milestones,queens
./deliverables/queens/puppet-keystone.yaml, cycle-trailing,queens
./deliverables/queens/python-cinderclient.yaml, cycle-with-intermediary,queens
./deliverables/queens/python-manilaclient.yaml, cycle-with-intermediary,queens
./deliverables/queens/python-muranoclient.yaml, cycle-with-intermediary,queens
./deliverables/queens/mistral-dashboard.yaml, cycle-with-milestones,queens
./deliverables/queens/neutron-vpnaas-dashboard.yaml, cycle-with-intermediary,queens
./deliverables/queens/puppet-swift.yaml, cycle-trailing,queens
./deliverables/queens/oslo.concurrency.yaml, cycle-with-intermediary,queens
./deliverables/queens/oslo.reports.yaml, cycle-with-intermediary,queens
./deliverables/queens/panko.yaml, cycle-with-intermediary,queens
./deliverables/queens/puppet-tacker.yaml, cycle-trailing,queens
./deliverables/queens/ironic-ui.yaml, cycle-with-intermediary,queens
./deliverables/queens/senlin.yaml, cycle-with-milestones,queens
./deliverables/queens/heat-agents.yaml, cycle-with-intermediary,queens
./deliverables/queens/ceilometer-powervm.yaml, cycle-with-milestones,queens
./deliverables/queens/mistral-extra.yaml, cycle-with-milestones,queens
./deliverables/queens/sahara.yaml, cycle-with-milestones,queens
./deliverables/queens/tosca-parser.yaml, cycle-with-intermediary,queens
./deliverables/queens/python-tackerclient.yaml, cycle-with-intermediary,queens
./deliverables/queens/puppet-neutron.yaml, cycle-trailing,queens
./deliverables/queens/os-brick.yaml, cycle-with-intermediary,queens
./deliverables/queens/python-barbicanclient.yaml, cycle-with-intermediary,queens
./deliverables/queens/patrole.yaml, cycle-with-intermediary,queens
./deliverables/queens/instack-undercloud.yaml, cycle-trailing,queens
./deliverables/queens/oslo.config.yaml, cycle-with-intermediary,queens
./deliverables/queens/neutron-vpnaas.yaml, cycle-with-intermediary,queens
./deliverables/queens/networking-baremetal.yaml, cycle-with-intermediary,queens
./deliverables/queens/murano.yaml, cycle-with-milestones,queens
./deliverables/queens/searchlight.yaml, cycle-with-milestones,queens
./deliverables/queens/puppet-murano.yaml, cycle-trailing,queens
./deliverables/queens/blazar.yaml, cycle-with-milestones,queens
./deliverables/queens/ceilometermiddleware.yaml, cycle-with-intermediary,queens
./deliverables/queens/tempest.yaml, cycle-with-intermediary,queens
./deliverables/queens/puppet-mistral.yaml, cycle-trailing,queens
./deliverables/queens/puppet-glare.yaml, cycle-trailing,queens
./deliverables/queens/networking-odl.yaml, cycle-with-milestones,queens
./deliverables/queens/python-ironicclient.yaml, cycle-with-intermediary,queens
./deliverables/queens/python-aodhclient.yaml, cycle-with-intermediary,queens
./deliverables/queens/puppet-heat.yaml, cycle-trailing,queens
./deliverables/queens/puppet-nova.yaml, cycle-trailing,queens
./deliverables/queens/sahara-image-elements.yaml, cycle-with-milestones,queens
./deliverables/queens/puppet-monasca.yaml, cycle-trailing,queens
./deliverables/queens/ldappool.yaml, cycle-with-intermediary,queens
./deliverables/queens/python-tricircleclient.yaml, cycle-with-intermediary,queens
./deliverables/queens/trove-dashboard.yaml, cycle-with-milestones,queens
./deliverables/queens/puppet-sahara.yaml, cycle-trailing,queens
./deliverables/queens/monasca-ui.yaml, cycle-with-intermediary,queens
./deliverables/queens/neutron-lib.yaml, cycle-with-intermediary,queens
./deliverables/queens/os-net-config.yaml, cycle-with-intermediary,queens
./deliverables/queens/designate.yaml, cycle-with-milestones,queens
./deliverables/queens/tacker.yaml, cycle-with-intermediary,queens
./deliverables/queens/kolla.yaml, cycle-trailing,queens
./deliverables/queens/oslotest.yaml, cycle-with-intermediary,queens
./deliverables/queens/octavia.yaml, cycle-with-milestones,queens
./deliverables/queens/shade.yaml, cycle-with-intermediary,queens
./deliverables/queens/tripleo-ipsec.yaml, cycle-trailing,queens
./deliverables/queens/puppet-watcher.yaml, cycle-trailing,queens
./deliverables/queens/puppet-tripleo.yaml, cycle-trailing,queens
./deliverables/queens/python-searchlightclient.yaml, cycle-with-intermediary,queens
./deliverables/queens/os-apply-config.yaml, cycle-with-intermediary,queens
./deliverables/queens/blazar-nova.yaml, cycle-with-intermediary,queens
./deliverables/queens/debtcollector.yaml, cycle-with-intermediary,queens
./deliverables/queens/murano-agent.yaml, cycle-with-intermediary,queens
./deliverables/queens/puppet-gnocchi.yaml, cycle-trailing,queens
./deliverables/queens/python-octaviaclient.yaml, cycle-with-intermediary,queens
./deliverables/queens/sushy.yaml, cycle-with-intermediary,queens
./deliverables/queens/oslo.privsep.yaml, cycle-with-intermediary,queens
./deliverables/queens/zun.yaml, cycle-with-intermediary,queens
./deliverables/queens/designate-dashboard.yaml, cycle-with-milestones,queens
./deliverables/queens/neutron-fwaas.yaml, cycle-with-milestones,queens
./deliverables/queens/python-mistralclient.yaml, cycle-with-intermediary,queens
./deliverables/queens/puppet-ironic.yaml, cycle-trailing,queens
./deliverables/queens/oslo.utils.yaml, cycle-with-intermediary,queens
./deliverables/queens/oslo.cache.yaml, cycle-with-intermediary,queens
./deliverables/queens/networking-bgpvpn.yaml, cycle-with-milestones,queens
./deliverables/queens/magnum-ui.yaml, cycle-with-intermediary,queens
./deliverables/queens/glance.yaml, cycle-with-milestones,queens
./deliverables/queens/tooz.yaml, cycle-with-intermediary,queens
./deliverables/queens/tripleo-puppet-elements.yaml, cycle-trailing,queens
./deliverables/queens/puppet-zaqar.yaml, cycle-trailing,queens
./deliverables/queens/oslo.db.yaml, cycle-with-intermediary,queens
./deliverables/queens/python-glanceclient.yaml, cycle-with-intermediary,queens
./deliverables/queens/neutron.yaml, cycle-with-milestones,queens
./deliverables/queens/openstacksdk.yaml, cycle-with-intermediary,queens
./deliverables/queens/puppet-trove.yaml, cycle-trailing,queens
./deliverables/queens/kuryr-kubernetes.yaml, cycle-with-intermediary,queens
./deliverables/queens/neutron-lbaas.yaml, cycle-with-milestones,queens
./deliverables/queens/oslo.rootwrap.yaml, cycle-with-intermediary,queens
./deliverables/queens/monasca-persister.yaml, cycle-with-intermediary,queens
./deliverables/queens/oslo.context.yaml, cycle-with-intermediary,queens
./deliverables/queens/oslo.middleware.yaml, cycle-with-intermediary,queens
./deliverables/queens/solum.yaml, cycle-with-intermediary,queens
./deliverables/queens/nova.yaml, cycle-with-milestones,queens
./deliverables/queens/cinder.yaml, cycle-with-milestones,queens
./deliverables/queens/heat.yaml, cycle-with-milestones,queens
./deliverables/queens/kuryr.yaml, cycle-with-intermediary,queens
./deliverables/queens/python-solumclient.yaml, cycle-with-intermediary,queens
./deliverables/queens/mox3.yaml, cycle-with-intermediary,queens
./deliverables/queens/python-heatclient.yaml, cycle-with-intermediary,queens
./deliverables/queens/grenade.yaml, untagged,queens
./deliverables/queens/tripleo-common.yaml, cycle-trailing,queens
./deliverables/queens/monasca-transform.yaml, cycle-with-intermediary,queens
./deliverables/queens/puppet-cloudkitty.yaml, cycle-trailing,queens
./deliverables/queens/sahara-extra.yaml, cycle-with-intermediary,queens
./deliverables/queens/openstack-ansible-roles.yaml, cycle-trailing,queens
./deliverables/queens/puppet-barbican.yaml, cycle-trailing,queens
./deliverables/queens/heat-translator.yaml, cycle-with-intermediary,queens
./deliverables/queens/python-cloudkittyclient.yaml, cycle-with-intermediary,queens
./deliverables/queens/puppet-magnum.yaml, cycle-trailing,queens
./deliverables/queens/python-vitrageclient.yaml, cycle-with-intermediary,queens
./deliverables/queens/monasca-api.yaml, cycle-with-intermediary,queens
./deliverables/queens/python-keystoneclient.yaml, cycle-with-intermediary,queens
./deliverables/queens/cloudkitty.yaml, cycle-with-intermediary,queens
./deliverables/queens/octavia-dashboard.yaml, cycle-with-milestones,queens
./deliverables/queens/python-monascaclient.yaml, cycle-with-intermediary,queens
./deliverables/queens/oslo.i18n.yaml, cycle-with-intermediary,queens
./deliverables/queens/puppet-openstacklib.yaml, cycle-trailing,queens
./deliverables/queens/bifrost.yaml, cycle-with-intermediary,queens
./deliverables/queens/networking-ovn.yaml, cycle-with-milestones,queens
./deliverables/queens/os-client-config.yaml, cycle-with-intermediary,queens
./deliverables/queens/devstack.yaml, untagged,queens
./deliverables/queens/python-magnumclient.yaml, cycle-with-intermediary,queens
./deliverables/queens/ironic-lib.yaml, cycle-with-intermediary,queens
./deliverables/queens/tripleo-image-elements.yaml, cycle-trailing,queens
./deliverables/queens/python-pankoclient.yaml, cycle-with-intermediary,queens
./deliverables/queens/taskflow.yaml, cycle-with-intermediary,queens
./deliverables/queens/manila.yaml, cycle-with-milestones,queens
./deliverables/queens/trove.yaml, cycle-with-milestones,queens
./deliverables/queens/tripleo-ui.yaml, cycle-trailing,queens
./deliverables/queens/tripleo-validations.yaml, cycle-with-intermediary,queens
./deliverables/queens/puppet-freezer.yaml, cycle-trailing,queens
./deliverables/queens/vitrage.yaml, cycle-with-intermediary,queens
./deliverables/queens/zaqar.yaml, cycle-with-milestones,queens
./deliverables/queens/manila-ui.yaml, cycle-with-intermediary,queens
./deliverables/queens/python-tripleoclient.yaml, cycle-trailing,queens
./deliverables/queens/python-zunclient.yaml, cycle-with-intermediary,queens
./deliverables/queens/zun-ui.yaml, cycle-with-intermediary,queens
./deliverables/queens/tricircle.yaml, cycle-with-intermediary,queens
./deliverables/queens/networking-bagpipe.yaml, cycle-with-milestones,queens
./deliverables/queens/monasca-thresh.yaml, cycle-with-intermediary,queens
./deliverables/queens/barbican.yaml, cycle-with-milestones,queens
./deliverables/queens/puppet-horizon.yaml, cycle-trailing,queens
./deliverables/queens/python-troveclient.yaml, cycle-with-intermediary,queens
./deliverables/queens/cloudkitty-dashboard.yaml, cycle-with-intermediary,queens
./deliverables/queens/osprofiler.yaml, cycle-with-intermediary,queens
./deliverables/rocky/murano-tempest-plugin.yaml, cycle-with-intermediary,rocky
./deliverables/rocky/puppet-vswitch.yaml, cycle-trailing,rocky
./deliverables/rocky/networking-hyperv.yaml, cycle-with-intermediary,rocky
./deliverables/rocky/heat-dashboard.yaml, cycle-with-intermediary,rocky
./deliverables/rocky/karbor.yaml, cycle-with-intermediary,rocky
./deliverables/rocky/python-zaqarclient.yaml, cycle-with-intermediary,rocky
./deliverables/rocky/neutron-tempest-plugin.yaml, cycle-with-intermediary,rocky
./deliverables/rocky/python-ironic-inspector-client.yaml, cycle-with-intermediary,rocky
./deliverables/rocky/instack.yaml, cycle-with-intermediary,rocky
./deliverables/rocky/oslo.log.yaml, cycle-with-intermediary,rocky
./deliverables/rocky/kolla-ansible.yaml, cycle-trailing,rocky
./deliverables/rocky/congress-dashboard.yaml, cycle-with-milestones,rocky
./deliverables/rocky/futurist.yaml, cycle-with-intermediary,rocky
./deliverables/rocky/python-novaclient.yaml, cycle-with-intermediary,rocky
./deliverables/rocky/kuryr-tempest-plugin.yaml, cycle-with-intermediary,rocky
./deliverables/rocky/os-refresh-config.yaml, cycle-with-intermediary,rocky
./deliverables/rocky/python-designateclient.yaml, cycle-with-intermediary,rocky
./deliverables/rocky/solum-dashboard.yaml, cycle-with-intermediary,rocky
./deliverables/rocky/blazar-tempest-plugin.yaml, cycle-with-intermediary,rocky
./deliverables/rocky/solum-tempest-plugin.yaml, cycle-with-intermediary,rocky
./deliverables/rocky/puppet-manila.yaml, cycle-trailing,rocky
./deliverables/rocky/networking-sfc.yaml, cycle-with-milestones,rocky
./deliverables/rocky/networking-midonet.yaml, cycle-with-milestones,rocky
./deliverables/rocky/monasca-common.yaml, cycle-with-intermediary,rocky
./deliverables/rocky/kuryr-libnetwork.yaml, cycle-with-intermediary,rocky
./deliverables/rocky/cinder-tempest-plugin.yaml, cycle-with-intermediary,rocky
./deliverables/rocky/monasca-agent.yaml, cycle-with-intermediary,rocky
./deliverables/rocky/mistral-tempest-plugin.yaml, cycle-with-intermediary,rocky
./deliverables/rocky/python-saharaclient.yaml, cycle-with-intermediary,rocky
./deliverables/rocky/keystoneauth.yaml, cycle-with-intermediary,rocky
./deliverables/rocky/congress.yaml, cycle-with-milestones,rocky
./deliverables/rocky/neutron-fwaas-dashboard.yaml, cycle-with-intermediary,rocky
./deliverables/rocky/devstack-plugin-amqp1.yaml, untagged,rocky
./deliverables/rocky/storlets.yaml, cycle-with-milestones,rocky
./deliverables/rocky/puppet-aodh.yaml, cycle-trailing,rocky
./deliverables/rocky/puppet-congress.yaml, cycle-trailing,rocky
./deliverables/rocky/senlin-dashboard.yaml, cycle-with-intermediary,rocky
./deliverables/rocky/python-swiftclient.yaml, cycle-with-intermediary,rocky
./deliverables/rocky/puppet-openstack_extras.yaml, cycle-trailing,rocky
./deliverables/rocky/zun-tempest-plugin.yaml, cycle-with-intermediary,rocky
./deliverables/rocky/puppet-ovn.yaml, cycle-trailing,rocky
./deliverables/rocky/os-traits.yaml, cycle-with-intermediary,rocky
./deliverables/rocky/osc-placement.yaml, cycle-with-intermediary,rocky
